word	max_lem_cat	max_lem_lemma
recortada	ADJECTIVE	recortado
recortado	ADJECTIVE	recortado
recortar	VERB	recortar
recortas	VERB	recortar
recorte	NOUN	recorte
recortes	NOUN	recorte
recosido	NOUN	recosido
recosidos	NOUN	recosido
recostado	VERB	recostar
recostar	VERB	recostar
recostarse	VERB	recostar
recova	NOUN	recova
recoveco	NOUN	recoveco
recreación	NOUN	recreación
recreado	ADJECTIVE	recreado
recrear	VERB	recrear
recrearse	VERB	recrear
recreativa	ADJECTIVE	recreativo
recreativas	ADJECTIVE	recreativo
recreativo	NOUN	recreativo
recreativos	ADJECTIVE	recreativo
recreo	NOUN	recreo
recreó	VERB	recrear
recreos	NOUN	recreo
recriminación	NOUN	recriminación
recriminar	VERB	recriminar
recta	NOUN	recta
rectal	ADJECTIVE	rectal
rectangular	ADJECTIVE	rectangular
rectángulo	NOUN	rectángulo
rectángulos	ADJECTIVE	rectángulo
rectas	NOUN	recta
rectificación	NOUN	rectificación
rectificado	NOUN	rectificado
rectificador	ADJECTIVE	rectificador
rectificar	VERB	rectificar
rectificarse	VERB	rectificar
rectifico	VERB	rectificar
rectilínea	ADJECTIVE	rectilíneo
rectilíneo	ADJECTIVE	rectilíneo
rectitud	NOUN	rectitud
recto	ADJECTIVE	recto
rector	NOUN	rector
rectora	NOUN	rectora
rectos	ADJECTIVE	recto
rectos	ADJECTIVE	recto
recuadro	NOUN	recuadro
recubierto	VERB	recubrir
recubre	VERB	recubrir
recubrimiento	NOUN	recubrimiento
recubrir	VERB	recubrir
recuente	VERB	recontar
recuento	NOUN	recuento
recuerda	VERB	recordar
recuérdame	VERB	recordar
recuerden	VERB	recordar
recuerdo	NOUN	recuerdo
recuerdos	NOUN	recuerdo
recuerdos	NOUN	recuerdo
recuero	NOUN	recuero
recuestas	NOUN	recuesta
recuesto	NOUN	recuesto
recular	VERB	recular
recupera	VERB	recuperar
recuperable	ADJECTIVE	recuperable
recuperación	NOUN	recuperación
recuperado	VERB	recuperar
recuperados	ADJECTIVE	recuperado
recuperar	VERB	recuperar
recuperarse	VERB	recuperar
recupero	VERB	recuperar
recurre	VERB	recurrir
recurrencia	NOUN	recurrencia
recurrente	ADJECTIVE	recurrente
recurrentes	ADJECTIVE	recurrente
recurrir	VERB	recurrir
recursivo	ADJECTIVE	recursivo
recurso	NOUN	recurso
recursos	NOUN	recurso
recusada	VERB	recusar
red	NOUN	red
red	NOUN	red
redacción	NOUN	redacción
redacciones	NOUN	redacción
redacta	VERB	redactar
redactada	VERB	redactar
redactado	VERB	redactar
redactar	VERB	redactar
redacte	VERB	redactar
redacto	VERB	redactar
redactó	VERB	redactar
redactor	ADJECTIVE	redactor
redada	ADJECTIVE	redado
redan	VERB	redar
redargüir	VERB	redargüir
redecilla	NOUN	redecilla
redecorar	NOUN	redecorar
rededor	ADVERB	rededor
redefinir	VERB	redefinir
redención	NOUN	redención
redentor	NOUN	redentor
redes	NOUN	red
redescubrir	VERB	redescubrir
redil	NOUN	redil
redimido	VERB	redimir
redimir	VERB	redimir
redimirse	VERB	redimir
redireccionar	NOUN	redireccionar
redirigir	NOUN	redirigir
rediseñado	ADJECTIVE	rediseñado
rediseñar	NOUN	rediseñar
redistribución	NOUN	redistribución
rédito	NOUN	rédito
réditos	NOUN	rédito
redituar	VERB	redituar
redobla	VERB	redoblar
redoblado	ADJECTIVE	redoblado
redoblante	NOUN	redoblante
redoblar	VERB	redoblar
redoble	NOUN	redoble
redonda	ADJECTIVE	redondo
redondas	ADJECTIVE	redondo
redondea	VERB	redondear
redondeada	ADJECTIVE	redondeado
redondeadas	ADJECTIVE	redondeado
redondeado	ADJECTIVE	redondeado
redondeados	ADJECTIVE	redondeado
redondear	VERB	redondear
redondearse	VERB	redondear
redondeces	NOUN	redondez
redondel	NOUN	redondel
redondeles	NOUN	redondel
redondeles	NOUN	redondel
redondeo	NOUN	redondeo
redondez	NOUN	redondez
redondita	ADJECTIVE	redondito
redondito	ADJECTIVE	redondito
redondo	NOUN	redondo
redondo	NOUN	redondo
redondos	ADJECTIVE	redondo
redox	ADJECTIVE	redox
reducción	NOUN	reducción
reducciones	NOUN	reducción
reduccionismo	NOUN	reduccionismo
reduce	VERB	reducir
reduces	VERB	reducir
reducida	ADJECTIVE	reducido
reducidas	ADJECTIVE	reducido
reducido	VERB	reducir
reducidos	ADJECTIVE	reducido
reduciendo	VERB	reducir
reducir	VERB	reducir
reducir	VERB	reducir
reducto	NOUN	reducto
reductor	NOUN	reductor
reductora	NOUN	reductora
reductores	NOUN	reductor
redujo	VERB	reducir
redundancia	NOUN	redundancia
redundante	ADJECTIVE	redundante
redundar	VERB	redundar
reduzca	VERB	reducir
reduzco	VERB	reducir
reedificar	VERB	reedificar
reeditar	VERB	reeditar
reeducar	VERB	reeducar
reelecto	VERB	reelegir
reembolso	NOUN	reembolso
reemplaza	VERB	reemplazar
reemplazable	ADJECTIVE	reemplazable
reemplazables	ADJECTIVE	reemplazable
reemplazado	ADJECTIVE	reemplazado
reemplazante	NOUN	reemplazante
reemplazantes	NOUN	reemplazantes
reemplazar	VERB	reemplazar
reemplazo	NOUN	reemplazo
reemplazo	NOUN	reemplazo
reencarnación	NOUN	reencarnación
reencarnar	VERB	reencarnar
reencontrar	VERB	reencontrar
reencontrarse	VERB	reencontrar
reencuentro	NOUN	reencuentro
reenviado	VERB	reenviar
reenviar	VERB	reenviar
reescribir	VERB	reescribir
reescritura	NOUN	reescritura
reestablecer	VERB	reestablecer
reestructura	VERB	reestructurar
reestructuración	NOUN	reestructuración
reestructuras	VERB	reestructurar
reevaluación	NOUN	reevaluación
reevaluar	NOUN	reevaluar
ref	NOUN	ref
refacción	NOUN	refacción
refacciones	NOUN	refacción
refección	NOUN	refección
referencia	NOUN	referencia
referencia	NOUN	referencia
referencial	ADJECTIVE	referencial
referencias	NOUN	referencia
referendum	NOUN	referendum
referéndum	NOUN	referéndum
referente	ADJECTIVE	referente
referentes	ADJECTIVE	referente
referí	VERB	referir
referí	VERB	referir
referido	VERB	referir
referir	VERB	referir
referirse	VERB	referir
refiere	VERB	referir
refinada	ADJECTIVE	refinado
refinadas	ADJECTIVE	refinado
refinado	ADJECTIVE	refinado
refinados	ADJECTIVE	refinado
refinamiento	NOUN	refinamiento
refinanciado	NOUN	refinanciado
refinar	VERB	refinar
refinería	NOUN	refinería
refirió	VERB	referir
reflectante	ADJECTIVE	reflectante
reflector	NOUN	reflector
refleja	NOUN	refleja
reflejar	VERB	reflejar
reflejarme	VERB	reflejar
reflejarse	VERB	reflejar
reflejo	NOUN	reflejo
reflejos	NOUN	reflejo
reflexión	NOUN	reflexión
reflexiona	VERB	reflexionar
reflexionado	VERB	reflexionar
reflexionando	VERB	reflexionar
reflexionar	VERB	reflexionar
reflexiones	NOUN	reflexión
reflexiono	VERB	reflexionar
reflexiva	ADJECTIVE	reflexivo
reflexivo	ADJECTIVE	reflexivo
reflexivos	ADJECTIVE	reflexivo
reflotar	VERB	reflotar
reflujo	NOUN	reflujo
reflujos	NOUN	reflujo
reforestación	NOUN	reforestación
reforestar	VERB	reforestar
reforma	NOUN	reforma
reformable	ADJECTIVE	reformable
reformado	ADJECTIVE	reformado
reformados	NOUN	reformado
reformar	VERB	reformar
reformarte	VERB	reformar
reformas	NOUN	reforma
reformatorio	NOUN	reformatorio
reformista	ADJECTIVE	reformista
reformulación	NOUN	reformulación
reformular	NOUN	reformular
reforzador	ADJECTIVE	reforzador
reforzar	VERB	reforzar
reforzarse	VERB	reforzar
refracción	NOUN	refracción
refractar	VERB	refractar
refractario	ADJECTIVE	refractario
refractivo	ADJECTIVE	refractivo
refrán	NOUN	refrán
refrán	NOUN	refrán
refranes	NOUN	refrán
refregar	VERB	refregar
refrenar	VERB	refrenar
refrendar	VERB	refrendar
refresca	VERB	refrescar
refrescada	VERB	refrescar
refrescado	VERB	refrescar
refrescante	ADJECTIVE	refrescante
refrescantes	ADJECTIVE	refrescante
refrescar	VERB	refrescar
refrescarse	VERB	refrescar
refresco	NOUN	refresco
refrescó	VERB	refrescar
refrescos	NOUN	refresco
refriega	NOUN	refriega
refrigeración	NOUN	refrigeración
refrigeradas	ADJECTIVE	refrigerado
refrigerador	NOUN	refrigerador
refrigerados	ADJECTIVE	refrigerado
refrigerante	ADJECTIVE	refrigerante
refrigerar	VERB	refrigerar
refrigerio	NOUN	refrigerio
refrigerios	NOUN	refrigerio
refrito	NOUN	refrito
refuerzo	NOUN	refuerzo
refuerzos	NOUN	refuerzo
refugia	VERB	refugiar
refugiado	ADJECTIVE	refugiado
refugiados	NOUN	refugiado
refugiándose	VERB	refugiar
refugiar	VERB	refugiar
refugiarse	VERB	refugiar
refugio	NOUN	refugio
refugio	NOUN	refugio
refugió	VERB	refugiar
refugios	NOUN	refugio
refulgente	ADJECTIVE	refulgente
refulgentes	ADJECTIVE	refulgente
refulgir	VERB	refulgir
refunfuñar	VERB	refunfuñar
refunfuño	NOUN	refunfuño
refuta	VERB	refutar
refutable	ADJECTIVE	refutable
refutación	NOUN	refutación
refutado	VERB	refutar
refutar	VERB	refutar
refutarán	VERB	refutar
refuté	VERB	refutar
regada	VERB	regar
regadera	NOUN	regadera
regado	VERB	regar
regador	NOUN	regador
regala	NOUN	regala
regalada	ADJECTIVE	regalado
regalado	VERB	regalar
regalador	NOUN	regalador
regálame	VERB	regalar
regalar	VERB	regalar
regalarse	VERB	regalar
regalas	NOUN	regala
regale	VERB	regalar
regales	VERB	regalar
regalía	NOUN	regalía
regalías	NOUN	regalía
regalito	NOUN	regalito
regalo	NOUN	regalo
regalos	NOUN	regalo
regalos	NOUN	regalo
regañadientes	ADVERB	regañadientes
regañado	VERB	regañar
regañar	VERB	regañar
regañé	VERB	regañar
regaño	NOUN	regaño
regaños	NOUN	regaño
regar	VERB	regar
regarlo	VERB	regar
regatear	VERB	regatear
regateo	NOUN	regateo
regazo	NOUN	regazo
regencia	NOUN	regencia
regenera	VERB	regenerar
regeneración	NOUN	regeneración
regenerador	NOUN	regenerador
regenerar	VERB	regenerar
regente	NOUN	regente
regentes	NOUN	regente
reggae	ADJECTIVE	reggae
regia	ADJECTIVE	regio
regias	ADJECTIVE	regio
regido	VERB	regir
regidor	NOUN	regidor
régimen	NOUN	régimen
regimiento	NOUN	regimiento
regina	NOUN	regina
regio	ADJECTIVE	regio
región	NOUN	región
región	NOUN	región
regional	ADJECTIVE	regional
regionales	ADJECTIVE	regional
regionalismo	NOUN	regionalismo
regiones	NOUN	región
regir	VERB	regir
registra	VERB	registrar
registrada	ADJECTIVE	registrado
registradas	ADJECTIVE	registrado
registrado	ADJECTIVE	registrado
registrador	NOUN	registrador
registradora	NOUN	registradora
registrar	VERB	registrar
registrará	VERB	registrar
registrarse	VERB	registrar
registro	NOUN	registro
registro	NOUN	registro
registros	NOUN	registro
regla	NOUN	regla
reglada	ADJECTIVE	reglado
reglado	ADJECTIVE	reglado
reglamentación	NOUN	reglamentación
reglamentaciones	NOUN	reglamentación
reglamentado	VERB	reglamentar
reglamentar	VERB	reglamentar
reglamentaria	ADJECTIVE	reglamentario
reglamentaría	VERB	reglamentar
reglamentariamente	ADVERB	reglamentariamente
reglamentario	ADJECTIVE	reglamentario
reglamento	NOUN	reglamento
reglamentos	NOUN	reglamento
reglar	VERB	reglar
reglas	NOUN	regla
reglón	NOUN	reglón
reglones	NOUN	reglón
regocija	VERB	regocijar
regocijado	ADJECTIVE	regocijado
regocijar	VERB	regocijar
regocijarse	VERB	regocijar
regocijo	NOUN	regocijo
regodear	VERB	regodearse
regodearse	VERB	regodearse
regordete	ADJECTIVE	regordete
regordetes	ADJECTIVE	regordete
regresa	VERB	regresar
regresado	VERB	regresar
regresar	VERB	regresar
regresión	NOUN	regresión
regresiva	ADJECTIVE	regresivo
regresivo	ADJECTIVE	regresivo
regreso	NOUN	regreso
regresó	VERB	regresar
regresos	NOUN	regreso
reguero	NOUN	reguero
regula	VERB	regular
regulable	ADJECTIVE	regulable
regulación	NOUN	regulación
regulaciones	NOUN	regulación
regulado	ADJECTIVE	regulado
regulador	ADJECTIVE	regulador
reguladores	ADJECTIVE	regulador
regulan	VERB	regular
regular	ADJECTIVE	regular
regulares	ADJECTIVE	regular
regularidad	NOUN	regularidad
regularidades	NOUN	regularidad
regularización	NOUN	regularización
regularizado	VERB	regularizar
regularizar	VERB	regularizar
regularmente	ADVERB	regularmente
regularse	VERB	regular
regulativo	ADJECTIVE	regulativo
regule	VERB	regular
regurgitación	NOUN	regurgitación
regurgitar	VERB	regurgitar
regurgito	VERB	regurgitar
rehabilitación	NOUN	rehabilitación
rehabilitado	NOUN	rehabilitado
rehabilitar	VERB	rehabilitar
rehacer	VERB	rehacer
rehacer	VERB	rehacer
rehacerse	VERB	rehacer
rehago	VERB	rehacer
rehecho	VERB	rehacer
rehén	NOUN	rehén
rehenes	NOUN	rehén
rehogar	VERB	rehogar
rehuir	VERB	rehuir
rehusado	VERB	rehusar
rehusar	VERB	rehusar
rehusarse	VERB	rehusar
rehusó	VERB	rehusar
rehuye	VERB	rehuir
rei	NOUN	rei
reía	VERB	reír
reidera	ADJECTIVE	reidero
reideras	ADJECTIVE	reidero
reimprimir	VERB	reimprimir
reina	NOUN	reina
reina	NOUN	reina
reinado	NOUN	reinado
reinados	NOUN	reinado
reinante	ADJECTIVE	reinante
reinar	VERB	reinar
reinarás	VERB	reinar
reinaría	VERB	reinar
reinaron	VERB	reinar
reinas	NOUN	reina
reinauguración	NOUN	reinauguración
reincidencia	NOUN	reincidencia
reincidente	ADJECTIVE	reincidente
reincidir	VERB	reincidir
reincorporación	NOUN	reincorporación
reincorporar	VERB	reincorporar
reincorporarse	VERB	reincorporar
reine	VERB	reinar
reiniciado	VERB	reiniciar
reiniciar	VERB	reiniciar
reinicio	VERB	reiniciar
reino	NOUN	reino
reino	NOUN	reino
reinó	VERB	reinar
reinos	NOUN	reino
reinsertar	VERB	reinsertar
reinstalarse	VERB	reinstalar
reintegrado	VERB	reintegrar
reintegrar	VERB	reintegrar
reintegro	NOUN	reintegro
reintentar	NOUN	reintentar
reintentarlo	NOUN	reintentarlo
reinvención	NOUN	reinvención
reinventar	VERB	reinventar
reinventarse	VERB	reinventar
reír	VERB	reír
reírse	VERB	reír
reitera	VERB	reiterar
reiteración	NOUN	reiteración
reiteraciones	NOUN	reiteración
reiterada	ADJECTIVE	reiterado
reiteradamente	ADVERB	reiteradamente
reiterado	VERB	reiterar
reiterados	ADJECTIVE	reiterado
reiterando	VERB	reiterar
reiterar	VERB	reiterar
reiterativa	ADJECTIVE	reiterativo
reiterativo	ADJECTIVE	reiterativo
reiterativos	ADJECTIVE	reiterativo
reitero	VERB	reiterar
reivindicación	NOUN	reivindicación
reivindicaciones	NOUN	reivindicación
reivindicamos	VERB	reivindicar
reivindicar	VERB	reivindicar
reja	NOUN	reja
rejas	NOUN	reja
rejas	NOUN	reja
rejilla	NOUN	rejilla
rejillas	NOUN	rejilla
rejo	NOUN	rejo
rejuntado	VERB	rejuntar
rejunte	VERB	rejuntar
rejuvenece	VERB	rejuvenecer
rejuvenecer	VERB	rejuvenecer
rejuvenecimiento	NOUN	rejuvenecimiento
rel	NOUN	rel
rela	NOUN	rela
relación	NOUN	relación
relaciona	VERB	relacionar
relacionada	ADJECTIVE	relacionado
relacionadas	ADJECTIVE	relacionado
relacionado	ADJECTIVE	relacionado
relacionados	ADJECTIVE	relacionado
relacional	ADJECTIVE	relacional
relacionan	VERB	relacionar
relacionar	VERB	relacionar
relacionarse	VERB	relacionar
relaciones	NOUN	relación
relaciones	NOUN	relación
relaciono	VERB	relacionar
relaja	ADJECTIVE	relajo
relajación	NOUN	relajación
relajada	ADJECTIVE	relajado
relajadamente	ADVERB	relajadamente
relajado	ADJECTIVE	relajado
relajado	ADJECTIVE	relajado
relajados	ADJECTIVE	relajado
relajamiento	NOUN	relajamiento
relajante	ADJECTIVE	relajante
relajantes	ADJECTIVE	relajante
relajar	VERB	relajar
relajarme	VERB	relajar
relajarse	VERB	relajar
relajarte	VERB	relajar
relaje	VERB	relajar
relajo	NOUN	relajo
relajó	VERB	relajar
relámpago	NOUN	relámpago
relámpagos	NOUN	relámpago
relata	VERB	relatar
relatado	VERB	relatar
relatar	VERB	relatar
relatas	VERB	relatar
relaté	VERB	relatar
relatemos	VERB	relatar
relativa	ADJECTIVE	relativo
relativas	ADJECTIVE	relativo
relatividad	NOUN	relatividad
relatividades	NOUN	relatividad
relativismo	NOUN	relativismo
relativizar	VERB	relativizar
relativo	ADJECTIVE	relativo
relativos	ADJECTIVE	relativo
relato	NOUN	relato
relator	NOUN	relator
relatores	NOUN	relator
relatos	NOUN	relato
relax	NOUN	relax
relax	NOUN	relax
releer	VERB	releer
relega	VERB	relegar
relegada	VERB	relegar
relegado	VERB	relegar
relegando	VERB	relegar
relegar	VERB	relegar
relegarse	VERB	relegar
releo	VERB	releer
releva	VERB	relevar
relevado	VERB	relevar
relevamiento	NOUN	relevamiento
relevancia	NOUN	relevancia
relevante	ADJECTIVE	relevante
relevante	ADJECTIVE	relevante
relevantes	ADJECTIVE	relevante
relevar	VERB	relevar
relevo	NOUN	relevo
relicarios	NOUN	relicario
relieve	NOUN	relieve
relieves	NOUN	relieve
religar	VERB	religar
religare	VERB	religar
religión	NOUN	religión
religión	NOUN	religión
religiones	NOUN	religión
religiosa	ADJECTIVE	religioso
religiosas	ADJECTIVE	religioso
religiosidad	NOUN	religiosidad
religioso	ADJECTIVE	religioso
religiosos	ADJECTIVE	religioso
relinchar	VERB	relinchar
relinche	VERB	relinchar
relincho	NOUN	relincho
reliquia	NOUN	reliquia
reliquias	NOUN	reliquia
rellena	ADJECTIVE	relleno
rellenado	VERB	rellenar
rellenar	VERB	rellenar
rellenas	ADJECTIVE	relleno
rellenitas	ADJECTIVE	rellenito
rellenito	ADJECTIVE	rellenito
relleno	NOUN	relleno
rellenos	ADJECTIVE	relleno
reloj	NOUN	reloj
reloj	NOUN	reloj
relojería	NOUN	relojería
relojero	NOUN	relojero
relojes	NOUN	reloj
reluce	VERB	relucir
relucido	VERB	relucir
reluciente	ADJECTIVE	reluciente
relucientes	ADJECTIVE	reluciente
relució	VERB	relucir
relucir	VERB	relucir
reluctante	ADJECTIVE	reluctante
relumbrar	VERB	relumbrar
relumbre	NOUN	relumbre
reluzco	VERB	relucir
rem	NOUN	rem
rema	NOUN	rema
remachado	ADJECTIVE	remachado
remachar	VERB	remachar
remache	NOUN	remache
remador	NOUN	remador
remake	NOUN	remake
reman	VERB	remar
remando	VERB	remar
remanente	NOUN	remanente
remanentes	NOUN	remanente
remanso	NOUN	remanso
remar	VERB	remar
remara	VERB	remar
remarca	VERB	remarcar
remarcable	ADJECTIVE	remarcable
remarcado	VERB	remarcar
remarcar	VERB	remarcar
remarco	VERB	remarcar
remata	VERB	rematar
rematado	ADJECTIVE	rematado
rematador	NOUN	rematador
rematar	VERB	rematar
remate	NOUN	remate
remato	VERB	rematar
reme	VERB	remar
remecida	VERB	remecer
remedar	VERB	remedar
remedia	VERB	remediar
remediable	ADJECTIVE	remediable
remediar	VERB	remediar
remedio	NOUN	remedio
remedios	NOUN	remedio
remedios	NOUN	remedio
remedo	NOUN	remedo
remembranza	NOUN	remembranza
remembranzas	NOUN	remembranza
rememora	VERB	rememorar
rememorado	VERB	rememorar
rememorar	VERB	rememorar
rememorativo	ADJECTIVE	rememorativo
remendada	ADJECTIVE	remendado
remendado	ADJECTIVE	remendado
remendar	VERB	remendar
remendón	ADJECTIVE	remendón
remendona	ADJECTIVE	remendón
remera	NOUN	remera
remeras	NOUN	remera
remero	NOUN	remero
remero	NOUN	remero
remes	NOUN	remes
remesa	NOUN	remesa
remiende	VERB	remendar
remiendo	NOUN	remiendo
remiendos	NOUN	remiendo
remilgado	ADJECTIVE	remilgado
remilgo	NOUN	remilgo
reminiscencia	NOUN	reminiscencia
remitente	ADJECTIVE	remitente
remitido	ADJECTIVE	remitido
remitir	VERB	remitir
remitirse	VERB	remitir
remito	VERB	remitir
remo	NOUN	remo
remo	NOUN	remo
remoción	NOUN	remoción
remodelación	NOUN	remodelación
remodelado	VERB	remodelar
remodelar	VERB	remodelar
remoja	VERB	remojar
remojada	VERB	remojar
remojar	VERB	remojar
remojo	ADVERB	remojo
remolacha	NOUN	remolacha
remolachas	NOUN	remolacha
remolcar	VERB	remolcar
remolino	NOUN	remolino
remolinos	NOUN	remolino
remolón	ADJECTIVE	remolón
remolque	NOUN	remolque
remontar	VERB	remontar
rémora	NOUN	rémora
remordimiento	NOUN	remordimiento
remos	NOUN	remo
remota	ADJECTIVE	remoto
remotas	ADJECTIVE	remoto
remoto	ADJECTIVE	remoto
remotos	ADJECTIVE	remoto
removedor	ADJECTIVE	removedor
remover	VERB	remover
removerse	VERB	remover
removible	ADJECTIVE	removible
removido	VERB	remover
remplazar	VERB	remplazar
remplazo	NOUN	remplazo
remueve	VERB	remover
remuneración	NOUN	remuneración
remuneraciones	NOUN	remuneración
remunerada	VERB	remunerar
remuneradas	VERB	remunerar
remunerado	VERB	remunerar
remunerados	VERB	remunerar
remunerar	VERB	remunerar
remunerativo	ADJECTIVE	remunerativo
remunerativos	ADJECTIVE	remunerativo
renace	VERB	renacer
renacer	VERB	renacer
renacido	VERB	renacer
renacimiento	NOUN	renacimiento
renacimiento	NOUN	renacimiento
renacimientos	NOUN	renacimiento
renacuajo	NOUN	renacuajo
renacuajos	NOUN	renacuajo
renal	ADJECTIVE	renal
renales	ADJECTIVE	renal
renato	NOUN	renato
renazca	VERB	renacer
rencilla	NOUN	rencilla
renco	NOUN	renco
rencor	NOUN	rencor
rencor	NOUN	rencor
rencores	NOUN	rencor
rencorosa	ADJECTIVE	rencoroso
rencoroso	ADJECTIVE	rencoroso
rencuentro	VERB	rencontrar
rendición	NOUN	rendición
rendida	ADJECTIVE	rendido
rendido	ADJECTIVE	rendido
rendija	NOUN	rendija
rendimiento	NOUN	rendimiento
rendir	VERB	rendir
rendirse	VERB	rendir
rendón	NOUN	rendón
rene	NOUN	rene
rené	NOUN	rené
renegado	ADJECTIVE	renegado
renegados	NOUN	renegado
renegando	VERB	renegar
renegar	VERB	renegar
renegridos	ADJECTIVE	renegrido
renga	NOUN	renga
renglón	NOUN	renglón
renglones	NOUN	renglón
rengo	NOUN	rengo
renguear	VERB	renguear
reniego	NOUN	reniego
reniegue	VERB	renegar
reno	NOUN	reno
reno	NOUN	reno
renombrado	ADJECTIVE	renombrado
renombrar	NOUN	renombrar
renombre	NOUN	renombre
renos	NOUN	reno
renovable	ADJECTIVE	renovable
renovables	ADJECTIVE	renovable
renovación	NOUN	renovación
renovadas	VERB	renovar
renovado	VERB	renovar
renovador	ADJECTIVE	renovador
renovando	VERB	renovar
renovar	VERB	renovar
renovarnos	VERB	renovar
renovarse	VERB	renovar
renovemos	VERB	renovar
renta	NOUN	renta
rentabilidad	NOUN	rentabilidad
rentable	ADJECTIVE	rentable
rentar	VERB	rentar
rentas	NOUN	renta
rente	VERB	rentar
rentista	ADJECTIVE	rentista
renuente	ADJECTIVE	renuente
renuentes	ADJECTIVE	renuente
renueva	VERB	renovar
renuevo	NOUN	renuevo
renuevos	NOUN	renuevo
renuncia	NOUN	renuncia
renuncia	NOUN	renuncia
renunciamiento	NOUN	renunciamiento
renunciar	VERB	renunciar
renuncias	NOUN	renuncia
renuncio	NOUN	renuncio
renunció	VERB	renunciar
reñida	ADJECTIVE	reñido
reñir	VERB	reñir
reo	ADJECTIVE	reo
reojo	NOUN	reojo
reordena	VERB	reordenar
reordenar	VERB	reordenar
reorganización	NOUN	reorganización
reorganizar	VERB	reorganizar
reorientar	VERB	reorientar
reos	NOUN	reo
repantigada	VERB	repantigarse
repara	VERB	reparar
reparable	ADJECTIVE	reparable
reparación	NOUN	reparación
reparaciones	NOUN	reparación
reparada	ADJECTIVE	reparado
reparado	ADJECTIVE	reparado
reparador	ADJECTIVE	reparador
reparadora	ADJECTIVE	reparador
reparadores	ADJECTIVE	reparador
reparar	VERB	reparar
reparara	VERB	reparar
repare	VERB	reparar
reparo	NOUN	reparo
reparos	NOUN	reparo
reparte	VERB	repartir
repartes	VERB	repartir
repartición	NOUN	repartición
reparticiones	NOUN	repartición
repartida	ADJECTIVE	repartido
repartido	ADJECTIVE	repartido
repartidor	ADJECTIVE	repartidor
repartidores	ADJECTIVE	repartidor
repartidos	NOUN	repartido
repartiendo	VERB	repartir
repartir	VERB	repartir
repartirse	VERB	repartir
reparto	NOUN	reparto
repasa	VERB	repasar
repasado	VERB	repasar
repasan	VERB	repasar
repasando	VERB	repasar
repasando	VERB	repasar
repasar	VERB	repasar
repasará	VERB	repasar
repaso	NOUN	repaso
repatriar	VERB	repatriar
repecho	NOUN	repecho
repele	VERB	repeler
repelente	ADJECTIVE	repelente
repeler	VERB	repeler
repelido	VERB	repeler
repelús	NOUN	repelús
repensar	VERB	repensar
repente	ADVERB	repente
repentina	ADJECTIVE	repentino
repentinamente	ADVERB	repentinamente
repentino	ADJECTIVE	repentino
repentinos	ADJECTIVE	repentino
repercusión	NOUN	repercusión
repercusiones	NOUN	repercusión
repercutir	VERB	repercutir
repertorio	NOUN	repertorio
repertorios	NOUN	repertorio
repesar	VERB	repesar
repetible	ADJECTIVE	repetible
repetición	NOUN	repetición
repetición	NOUN	repetición
repeticiones	NOUN	repetición
repetida	ADJECTIVE	repetido
repetidamente	ADVERB	repetidamente
repetidas	ADJECTIVE	repetido
repetido	VERB	repetir
repetidor	ADJECTIVE	repetidor
